1,-2434.591452782473,-2319.613617160854,-2232.546984117973,-2210.745492073749,-2201.9068080171396
2,-2197.052470860142,-2170.2531536265155,-2162.572862359829,-2151.8342669318968,-2156.230001593387
3,-2162.203222961163,-2150.290513323034,-2155.927754941603,-2165.517726343798,-2136.3170889770217
4,-2150.11136739728,-2150.7052831092456,-2128.33530040181,-2154.291453839647,-2156.219832947298
5,-2429.765423016895,-2305.231421434241,-2217.832417059825,-2191.6924748452184,-2167.2609415772995
6,-2166.8211524721764,-2147.575869328931,-2150.6916324715753,-2135.0114671755186,-2123.843539086043
7,-2134.968780946578,-2135.5691627495285,-2131.4583120945927,-2137.1211541954453,-2128.1047992268363
8,-2125.1655468091467,-2143.844007360693,-2105.3301792766674,-2127.4944083530877,-2120.3916286749063
9,-2304.04180581748,-2174.604928842679,-2082.6278584246047,-2060.434590105782,-2050.060185186178
10,-2044.93884883036,-2037.833503862407,-2032.560280315049,-2018.6747900843607,-2014.9424149726665
11,-2017.2528195100926,-2025.0326049350833,-2020.7062936062312,-2012.4310390053963,-2019.759179851557
12,-2000.824022158799,-2013.5027796508255,-2007.2060662253816,-2025.0736099935373,-2008.8107571063779
13,-2277.6360589972855,-2165.8745644934424,-2104.9136395527457,-2050.953327027647,-2040.0355396326104
14,-2023.5215234037612,-2020.0865197892476,-2027.0788322043265,-2008.0124846906112,-1997.5031317044413
15,-2003.160271207333,-1996.3724356043529,-2008.4000522520885,-1993.0844222033454,-2003.9464423973843
16,-1995.3295908614969,-1983.7793830476382,-1989.550149208072,-1983.5533140301943,-1981.8774325524334
17,-2265.284129367015,-2188.541886313886,-2102.669370923233,-2065.1794814293444,-2059.7256524108184
18,-2057.9249893398487,-2032.5803510574083,-2027.3913940770024,-2018.0629315748743,-2038.0193001484624
19,-2032.471584042035,-2021.5960354986782,-2010.0140165755524,-2005.4593567788083,-2007.2166328627004
20,-2033.2291151557677,-2006.5674215350593,-2018.2310145622953,-2014.1156350370193,-2013.9940543174134
